fullname,texturepath,ptmf,leaf,title,support,dims,thickness,area,year,edition,printpath,suffix,rv,tr,height,width,portrait,leafside,leaflightangle,suffixportrait,rvportrait,editionportrait,editionsuffix,editionsuffixportrait,editionside,editionsideportrait,editionlightangle,editionlightangleportrait
2600_19_vt,img/2600_19_vt.jpeg,2600,2600_19,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.352,294,1951,36,prints/36_1951_2600-20121046.jpg,vt,v,t,21.5,13.7,True,2600_19_v,2600_19_t,vt_True,v_True,36_True,36_vt,36_vt_True,36_v,36_v_True,36_t,36_t_True
2600_4_rr,img/2600_4_rr.jpeg,2600,2600_4,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.358,294,1951,36,prints/36_1951_2600-20121046.jpg,rr,r,r,21.5,13.7,True,2600_4_r,2600_4_r,rr_True,r_True,36_True,36_rr,36_rr_True,36_r,36_r_True,36_r,36_r_True
2600_4_rt,img/2600_4_rt.jpeg,2600,2600_4,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.358,294,1951,36,prints/36_1951_2600-20121046.jpg,rt,r,t,21.5,13.7,True,2600_4_r,2600_4_t,rt_True,r_True,36_True,36_rt,36_rt_True,36_r,36_r_True,36_t,36_t_True
2600_4_vr,img/2600_4_vr.jpeg,2600,2600_4,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.358,294,1951,36,prints/36_1951_2600-20121046.jpg,vr,v,r,21.5,13.7,True,2600_4_v,2600_4_r,vr_True,v_True,36_True,36_vr,36_vr_True,36_v,36_v_True,36_r,36_r_True
2600_4_vt,img/2600_4_vt.jpeg,2600,2600_4,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.358,294,1951,36,prints/36_1951_2600-20121046.jpg,vt,v,t,21.5,13.7,True,2600_4_v,2600_4_t,vt_True,v_True,36_True,36_vt,36_vt_True,36_v,36_v_True,36_t,36_t_True
2600_essai_rr,img/2600_essai_rr.jpeg,2600,2600_essai,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.361,294,1951,36,prints/36_1951_2600-20121046.jpg,rr,r,r,21.5,13.7,True,2600_essai_r,2600_essai_r,rr_True,r_True,36_True,36_rr,36_rr_True,36_r,36_r_True,36_r,36_r_True
2600_essai_rt,img/2600_essai_rt.jpeg,2600,2600_essai,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.361,294,1951,36,prints/36_1951_2600-20121046.jpg,rt,r,t,21.5,13.7,True,2600_essai_r,2600_essai_t,rt_True,r_True,36_True,36_rt,36_rt_True,36_r,36_r_True,36_t,36_t_True
2600_essai_vr,img/2600_essai_vr.jpeg,2600,2600_essai,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.361,294,1951,36,prints/36_1951_2600-20121046.jpg,vr,v,r,21.5,13.7,True,2600_essai_v,2600_essai_r,vr_True,v_True,36_True,36_vr,36_vr_True,36_v,36_v_True,36_r,36_r_True
2600_essai_vt,img/2600_essai_vt.jpeg,2600,2600_essai,Etude d'apres La longue meche de cheveux Katia,velin,21.5 x 13.7 cm,0.361,294,1951,36,prints/36_1951_2600-20121046.jpg,vt,v,t,21.5,13.7,True,2600_essai_v,2600_essai_t,vt_True,v_True,36_True,36_vt,36_vt_True,36_v,36_v_True,36_t,36_t_True
2601_16_rr,img/2601_16_rr.jpeg,2601,2601_16,La Pompadour,velin,36 x 26 cm,0.329,936,1951,38,prints/38_1951_2601-20121047.jpg,rr,r,r,36.0,26.0,True,2601_16_r,2601_16_r,rr_True,r_True,38_True,38_rr,38_rr_True,38_r,38_r_True,38_r,38_r_True
2601_16_rt,img/2601_16_rt.jpeg,2601,2601_16,La Pompadour,velin,36 x 26 cm,0.329,936,1951,38,prints/38_1951_2601-20121047.jpg,rt,r,t,36.0,26.0,True,2601_16_r,2601_16_t,rt_True,r_True,38_True,38_rt,38_rt_True,38_r,38_r_True,38_t,38_t_True
2601_16_vr,img/2601_16_vr.jpeg,2601,2601_16,La Pompadour,velin,36 x 26 cm,0.329,936,1951,38,prints/38_1951_2601-20121047.jpg,vr,v,r,36.0,26.0,True,2601_16_v,2601_16_r,vr_True,v_True,38_True,38_vr,38_vr_True,38_v,38_v_True,38_r,38_r_True
2601_16_vt,img/2601_16_vt.jpeg,2601,2601_16,La Pompadour,velin,36 x 26 cm,0.329,936,1951,38,prints/38_1951_2601-20121047.jpg,vt,v,t,36.0,26.0,True,2601_16_v,2601_16_t,vt_True,v_True,38_True,38_vt,38_vt_True,38_v,38_v_True,38_t,38_t_True
2601_9_rr,img/2601_9_rr.jpeg,2601,2601_9,La Pompadour,velin,36 x 26 cm,0.326,936,1951,38,prints/38_1951_2601-20121047.jpg,rr,r,r,36.0,26.0,True,2601_9_r,2601_9_r,rr_True,r_True,38_True,38_rr,38_rr_True,38_r,38_r_True,38_r,38_r_True
2601_9_rt,img/2601_9_rt.jpeg,2601,2601_9,La Pompadour,velin,36 x 26 cm,0.326,936,1951,38,prints/38_1951_2601-20121047.jpg,rt,r,t,36.0,26.0,True,2601_9_r,2601_9_t,rt_True,r_True,38_True,38_rt,38_rt_True,38_r,38_r_True,38_t,38_t_True
2601_9_vr,img/2601_9_vr.jpeg,2601,2601_9,La Pompadour,velin,36 x 26 cm,0.326,936,1951,38,prints/38_1951_2601-20121047.jpg,vr,v,r,36.0,26.0,True,2601_9_v,2601_9_r,vr_True,v_True,38_True,38_vr,38_vr_True,38_v,38_v_True,38_r,38_r_True
2601_9_vt,img/2601_9_vt.jpeg,2601,2601_9,La Pompadour,velin,36 x 26 cm,0.326,936,1951,38,prints/38_1951_2601-20121047.jpg,vt,v,t,36.0,26.0,True,2601_9_v,2601_9_t,vt_True,v_True,38_True,38_vt,38_vt_True,38_v,38_v_True,38_t,38_t_True
2601_epreuve_5_rr,img/2601_epreuve_5_rr.jpeg,2601,2601_epreuve_5,La Pompadour,velin,36 x 26 cm,0.328,936,1951,38,prints/38_1951_2601-20121047.jpg,rr,r,r,36.0,26.0,True,2601_epreuve_5_r,2601_epreuve_5_r,rr_True,r_True,38_True,38_rr,38_rr_True,38_r,38_r_True,38_r,38_r_True
2601_epreuve_5_rt,img/2601_epreuve_5_rt.jpeg,2601,2601_epreuve_5,La Pompadour,velin,36 x 26 cm,0.328,936,1951,38,prints/38_1951_2601-20121047.jpg,rt,r,t,36.0,26.0,True,2601_epreuve_5_r,2601_epreuve_5_t,rt_True,r_True,38_True,38_rt,38_rt_True,38_r,38_r_True,38_t,38_t_True
2601_epreuve_5_vr,img/2601_epreuve_5_vr.jpeg,2601,2601_epreuve_5,La Pompadour,velin,36 x 26 cm,0.328,936,1951,38,prints/38_1951_2601-20121047.jpg,vr,v,r,36.0,26.0,True,2601_epreuve_5_v,2601_epreuve_5_r,vr_True,v_True,38_True,38_vr,38_vr_True,38_v,38_v_True,38_r,38_r_True
2601_epreuve_5_vt,img/2601_epreuve_5_vt.jpeg,2601,2601_epreuve_5,La Pompadour,velin,36 x 26 cm,0.328,936,1951,38,prints/38_1951_2601-20121047.jpg,vt,v,t,36.0,26.0,True,2601_epreuve_5_v,2601_epreuve_5_t,vt_True,v_True,38_True,38_vt,38_vt_True,38_v,38_v_True,38_t,38_t_True
2601_essai_rr,img/2601_essai_rr.jpeg,2601,2601_essai,La Pompadour,velin,36 x 26 cm,0.336,936,1951,38,prints/38_1951_2601-20121047.jpg,rr,r,r,36.0,26.0,True,2601_essai_r,2601_essai_r,rr_True,r_True,38_True,38_rr,38_rr_True,38_r,38_r_True,38_r,38_r_True
2601_essai_rt,img/2601_essai_rt.jpeg,2601,2601_essai,La Pompadour,velin,36 x 26 cm,0.336,936,1951,38,prints/38_1951_2601-20121047.jpg,rt,r,t,36.0,26.0,True,2601_essai_r,2601_essai_t,rt_True,r_True,38_True,38_rt,38_rt_True,38_r,38_r_True,38_t,38_t_True
2601_essai_vr,img/2601_essai_vr.jpeg,2601,2601_essai,La Pompadour,velin,36 x 26 cm,0.336,936,1951,38,prints/38_1951_2601-20121047.jpg,vr,v,r,36.0,26.0,True,2601_essai_v,2601_essai_r,vr_True,v_True,38_True,38_vr,38_vr_True,38_v,38_v_True,38_r,38_r_True
2601_essai_vt,img/2601_essai_vt.jpeg,2601,2601_essai,La Pompadour,velin,36 x 26 cm,0.336,936,1951,38,prints/38_1951_2601-20121047.jpg,vt,v,t,36.0,26.0,True,2601_essai_v,2601_essai_t,vt_True,v_True,38_True,38_vt,38_vt_True,38_v,38_v_True,38_t,38_t_True
2602_24_rr,img/2602_24_rr.jpeg,2602,2602_24,La Pompadour,velin,39 x 26.8 cm,0.344,1045,1951,39,prints/39_1951_2602-20121048.jpg,rr,r,r,39.0,26.8,True,2602_24_r,2602_24_r,rr_True,r_True,39_True,39_rr,39_rr_True,39_r,39_r_True,39_r,39_r_True
2602_24_rt,img/2602_24_rt.jpeg,2602,2602_24,La Pompadour,velin,39 x 26.8 cm,0.344,1045,1951,39,prints/39_1951_2602-20121048.jpg,rt,r,t,39.0,26.8,True,2602_24_r,2602_24_t,rt_True,r_True,39_True,39_rt,39_rt_True,39_r,39_r_True,39_t,39_t_True
2602_24_vr,img/2602_24_vr.jpeg,2602,2602_24,La Pompadour,velin,39 x 26.8 cm,0.344,1045,1951,39,prints/39_1951_2602-20121048.jpg,vr,v,r,39.0,26.8,True,2602_24_v,2602_24_r,vr_True,v_True,39_True,39_vr,39_vr_True,39_v,39_v_True,39_r,39_r_True
2602_24_vt,img/2602_24_vt.jpeg,2602,2602_24,La Pompadour,velin,39 x 26.8 cm,0.344,1045,1951,39,prints/39_1951_2602-20121048.jpg,vt,v,t,39.0,26.8,True,2602_24_v,2602_24_t,vt_True,v_True,39_True,39_vt,39_vt_True,39_v,39_v_True,39_t,39_t_True
2602_4_rr,img/2602_4_rr.jpeg,2602,2602_4,La Pompadour,velin,39 x 26.8 cm,0.333,1045,1951,39,prints/39_1951_2602-20121048.jpg,rr,r,r,39.0,26.8,True,2602_4_r,2602_4_r,rr_True,r_True,39_True,39_rr,39_rr_True,39_r,39_r_True,39_r,39_r_True
2602_4_rt,img/2602_4_rt.jpeg,2602,2602_4,La Pompadour,velin,39 x 26.8 cm,0.333,1045,1951,39,prints/39_1951_2602-20121048.jpg,rt,r,t,39.0,26.8,True,2602_4_r,2602_4_t,rt_True,r_True,39_True,39_rt,39_rt_True,39_r,39_r_True,39_t,39_t_True
2602_4_vr,img/2602_4_vr.jpeg,2602,2602_4,La Pompadour,velin,39 x 26.8 cm,0.333,1045,1951,39,prints/39_1951_2602-20121048.jpg,vr,v,r,39.0,26.8,True,2602_4_v,2602_4_r,vr_True,v_True,39_True,39_vr,39_vr_True,39_v,39_v_True,39_r,39_r_True
2602_4_vt,img/2602_4_vt.jpeg,2602,2602_4,La Pompadour,velin,39 x 26.8 cm,0.333,1045,1951,39,prints/39_1951_2602-20121048.jpg,vt,v,t,39.0,26.8,True,2602_4_v,2602_4_t,vt_True,v_True,39_True,39_vt,39_vt_True,39_v,39_v_True,39_t,39_t_True
2602_epreuve_3_rr,img/2602_epreuve_3_rr.jpeg,2602,2602_epreuve_3,La Pompadour,velin,39 x 26.8 cm,0.338,1045,1951,39,prints/39_1951_2602-20121048.jpg,rr,r,r,39.0,26.8,True,2602_epreuve_3_r,2602_epreuve_3_r,rr_True,r_True,39_True,39_rr,39_rr_True,39_r,39_r_True,39_r,39_r_True
2602_epreuve_3_rt,img/2602_epreuve_3_rt.jpeg,2602,2602_epreuve_3,La Pompadour,velin,39 x 26.8 cm,0.338,1045,1951,39,prints/39_1951_2602-20121048.jpg,rt,r,t,39.0,26.8,True,2602_epreuve_3_r,2602_epreuve_3_t,rt_True,r_True,39_True,39_rt,39_rt_True,39_r,39_r_True,39_t,39_t_True
2602_epreuve_3_vr,img/2602_epreuve_3_vr.jpeg,2602,2602_epreuve_3,La Pompadour,velin,39 x 26.8 cm,0.338,1045,1951,39,prints/39_1951_2602-20121048.jpg,vr,v,r,39.0,26.8,True,2602_epreuve_3_v,2602_epreuve_3_r,vr_True,v_True,39_True,39_vr,39_vr_True,39_v,39_v_True,39_r,39_r_True
2602_epreuve_3_vt,img/2602_epreuve_3_vt.jpeg,2602,2602_epreuve_3,La Pompadour,velin,39 x 26.8 cm,0.338,1045,1951,39,prints/39_1951_2602-20121048.jpg,vt,v,t,39.0,26.8,True,2602_epreuve_3_v,2602_epreuve_3_t,vt_True,v_True,39_True,39_vt,39_vt_True,39_v,39_v_True,39_t,39_t_True
2602_essai_rr,img/2602_essai_rr.jpeg,2602,2602_essai,La Pompadour,velin,39 x 26.8 cm,0.342,1045,1951,39,prints/39_1951_2602-20121048.jpg,rr,r,r,39.0,26.8,True,2602_essai_r,2602_essai_r,rr_True,r_True,39_True,39_rr,39_rr_True,39_r,39_r_True,39_r,39_r_True
2602_essai_rt,img/2602_essai_rt.jpeg,2602,2602_essai,La Pompadour,velin,39 x 26.8 cm,0.342,1045,1951,39,prints/39_1951_2602-20121048.jpg,rt,r,t,39.0,26.8,True,2602_essai_r,2602_essai_t,rt_True,r_True,39_True,39_rt,39_rt_True,39_r,39_r_True,39_t,39_t_True
2602_essai_vr,img/2602_essai_vr.jpeg,2602,2602_essai,La Pompadour,velin,39 x 26.8 cm,0.342,1045,1951,39,prints/39_1951_2602-20121048.jpg,vr,v,r,39.0,26.8,True,2602_essai_v,2602_essai_r,vr_True,v_True,39_True,39_vr,39_vr_True,39_v,39_v_True,39_r,39_r_True
2602_essai_vt,img/2602_essai_vt.jpeg,2602,2602_essai,La Pompadour,velin,39 x 26.8 cm,0.342,1045,1951,39,prints/39_1951_2602-20121048.jpg,vt,v,t,39.0,26.8,True,2602_essai_v,2602_essai_t,vt_True,v_True,39_True,39_vt,39_vt_True,39_v,39_v_True,39_t,39_t_True
2603_12_rr,img/2603_12_rr.jpeg,2603,2603_12,La Pompadour,velin,35.1 x 26.8 cm,0.319,940,1951,40,prints/40_1951_2603-20121049.jpg,rr,r,r,35.1,26.8,True,2603_12_r,2603_12_r,rr_True,r_True,40_True,40_rr,40_rr_True,40_r,40_r_True,40_r,40_r_True
2603_12_rt,img/2603_12_rt.jpeg,2603,2603_12,La Pompadour,velin,35.1 x 26.8 cm,0.319,940,1951,40,prints/40_1951_2603-20121049.jpg,rt,r,t,35.1,26.8,True,2603_12_r,2603_12_t,rt_True,r_True,40_True,40_rt,40_rt_True,40_r,40_r_True,40_t,40_t_True
2603_12_vr,img/2603_12_vr.jpeg,2603,2603_12,La Pompadour,velin,35.1 x 26.8 cm,0.319,940,1951,40,prints/40_1951_2603-20121049.jpg,vr,v,r,35.1,26.8,True,2603_12_v,2603_12_r,vr_True,v_True,40_True,40_vr,40_vr_True,40_v,40_v_True,40_r,40_r_True
2603_12_vt,img/2603_12_vt.jpeg,2603,2603_12,La Pompadour,velin,35.1 x 26.8 cm,0.319,940,1951,40,prints/40_1951_2603-20121049.jpg,vt,v,t,35.1,26.8,True,2603_12_v,2603_12_t,vt_True,v_True,40_True,40_vt,40_vt_True,40_v,40_v_True,40_t,40_t_True
2603_21_rr,img/2603_21_rr.jpeg,2603,2603_21,La Pompadour,velin,35.1 x 26.8 cm,0.327,940,1951,40,prints/40_1951_2603-20121049.jpg,rr,r,r,35.1,26.8,True,2603_21_r,2603_21_r,rr_True,r_True,40_True,40_rr,40_rr_True,40_r,40_r_True,40_r,40_r_True
2603_21_rt,img/2603_21_rt.jpeg,2603,2603_21,La Pompadour,velin,35.1 x 26.8 cm,0.327,940,1951,40,prints/40_1951_2603-20121049.jpg,rt,r,t,35.1,26.8,True,2603_21_r,2603_21_t,rt_True,r_True,40_True,40_rt,40_rt_True,40_r,40_r_True,40_t,40_t_True
2603_21_vr,img/2603_21_vr.jpeg,2603,2603_21,La Pompadour,velin,35.1 x 26.8 cm,0.327,940,1951,40,prints/40_1951_2603-20121049.jpg,vr,v,r,35.1,26.8,True,2603_21_v,2603_21_r,vr_True,v_True,40_True,40_vr,40_vr_True,40_v,40_v_True,40_r,40_r_True
2603_21_vt,img/2603_21_vt.jpeg,2603,2603_21,La Pompadour,velin,35.1 x 26.8 cm,0.327,940,1951,40,prints/40_1951_2603-20121049.jpg,vt,v,t,35.1,26.8,True,2603_21_v,2603_21_t,vt_True,v_True,40_True,40_vt,40_vt_True,40_v,40_v_True,40_t,40_t_True
2603_3_rr,img/2603_3_rr.jpeg,2603,2603_3,La Pompadour,velin,35.1 x 26.8 cm,0.309,940,1951,40,prints/40_1951_2603-20121049.jpg,rr,r,r,35.1,26.8,True,2603_3_r,2603_3_r,rr_True,r_True,40_True,40_rr,40_rr_True,40_r,40_r_True,40_r,40_r_True
2603_3_rt,img/2603_3_rt.jpeg,2603,2603_3,La Pompadour,velin,35.1 x 26.8 cm,0.309,940,1951,40,prints/40_1951_2603-20121049.jpg,rt,r,t,35.1,26.8,True,2603_3_r,2603_3_t,rt_True,r_True,40_True,40_rt,40_rt_True,40_r,40_r_True,40_t,40_t_True
2603_3_vr,img/2603_3_vr.jpeg,2603,2603_3,La Pompadour,velin,35.1 x 26.8 cm,0.309,940,1951,40,prints/40_1951_2603-20121049.jpg,vr,v,r,35.1,26.8,True,2603_3_v,2603_3_r,vr_True,v_True,40_True,40_vr,40_vr_True,40_v,40_v_True,40_r,40_r_True
2603_3_vt,img/2603_3_vt.jpeg,2603,2603_3,La Pompadour,velin,35.1 x 26.8 cm,0.309,940,1951,40,prints/40_1951_2603-20121049.jpg,vt,v,t,35.1,26.8,True,2603_3_v,2603_3_t,vt_True,v_True,40_True,40_vt,40_vt_True,40_v,40_v_True,40_t,40_t_True
2603_essai_rr,img/2603_essai_rr.jpeg,2603,2603_essai,La Pompadour,velin,35.1 x 26.8 cm,0.32,940,1951,40,prints/40_1951_2603-20121049.jpg,rr,r,r,35.1,26.8,True,2603_essai_r,2603_essai_r,rr_True,r_True,40_True,40_rr,40_rr_True,40_r,40_r_True,40_r,40_r_True
2603_essai_rt,img/2603_essai_rt.jpeg,2603,2603_essai,La Pompadour,velin,35.1 x 26.8 cm,0.32,940,1951,40,prints/40_1951_2603-20121049.jpg,rt,r,t,35.1,26.8,True,2603_essai_r,2603_essai_t,rt_True,r_True,40_True,40_rt,40_rt_True,40_r,40_r_True,40_t,40_t_True
2603_essai_vr,img/2603_essai_vr.jpeg,2603,2603_essai,La Pompadour,velin,35.1 x 26.8 cm,0.32,940,1951,40,prints/40_1951_2603-20121049.jpg,vr,v,r,35.1,26.8,True,2603_essai_v,2603_essai_r,vr_True,v_True,40_True,40_vr,40_vr_True,40_v,40_v_True,40_r,40_r_True
2603_essai_vt,img/2603_essai_vt.jpeg,2603,2603_essai,La Pompadour,velin,35.1 x 26.8 cm,0.32,940,1951,40,prints/40_1951_2603-20121049.jpg,vt,v,t,35.1,26.8,True,2603_essai_v,2603_essai_t,vt_True,v_True,40_True,40_vt,40_vt_True,40_v,40_v_True,40_t,40_t_True
2605_10_rr,img/2605_10_rr.jpeg,2605,2605_10,La Pompadour,velin,30.2 x 23.7 cm,0.349,715,1951,41,prints/41_1951_2605-20121052.jpg,rr,r,r,30.2,23.7,True,2605_10_r,2605_10_r,rr_True,r_True,41_True,41_rr,41_rr_True,41_r,41_r_True,41_r,41_r_True
2605_10_rt,img/2605_10_rt.jpeg,2605,2605_10,La Pompadour,velin,30.2 x 23.7 cm,0.349,715,1951,41,prints/41_1951_2605-20121052.jpg,rt,r,t,30.2,23.7,True,2605_10_r,2605_10_t,rt_True,r_True,41_True,41_rt,41_rt_True,41_r,41_r_True,41_t,41_t_True
2605_10_vr,img/2605_10_vr.jpeg,2605,2605_10,La Pompadour,velin,30.2 x 23.7 cm,0.349,715,1951,41,prints/41_1951_2605-20121052.jpg,vr,v,r,30.2,23.7,True,2605_10_v,2605_10_r,vr_True,v_True,41_True,41_vr,41_vr_True,41_v,41_v_True,41_r,41_r_True
2605_10_vt,img/2605_10_vt.jpeg,2605,2605_10,La Pompadour,velin,30.2 x 23.7 cm,0.349,715,1951,41,prints/41_1951_2605-20121052.jpg,vt,v,t,30.2,23.7,True,2605_10_v,2605_10_t,vt_True,v_True,41_True,41_vt,41_vt_True,41_v,41_v_True,41_t,41_t_True
2605_19_rr,img/2605_19_rr.jpeg,2605,2605_19,La Pompadour,velin,30.2 x 23.7 cm,0.369,715,1951,41,prints/41_1951_2605-20121052.jpg,rr,r,r,30.2,23.7,True,2605_19_r,2605_19_r,rr_True,r_True,41_True,41_rr,41_rr_True,41_r,41_r_True,41_r,41_r_True
2605_19_rt,img/2605_19_rt.jpeg,2605,2605_19,La Pompadour,velin,30.2 x 23.7 cm,0.369,715,1951,41,prints/41_1951_2605-20121052.jpg,rt,r,t,30.2,23.7,True,2605_19_r,2605_19_t,rt_True,r_True,41_True,41_rt,41_rt_True,41_r,41_r_True,41_t,41_t_True
2605_19_vr,img/2605_19_vr.jpeg,2605,2605_19,La Pompadour,velin,30.2 x 23.7 cm,0.369,715,1951,41,prints/41_1951_2605-20121052.jpg,vr,v,r,30.2,23.7,True,2605_19_v,2605_19_r,vr_True,v_True,41_True,41_vr,41_vr_True,41_v,41_v_True,41_r,41_r_True
2605_19_vt,img/2605_19_vt.jpeg,2605,2605_19,La Pompadour,velin,30.2 x 23.7 cm,0.369,715,1951,41,prints/41_1951_2605-20121052.jpg,vt,v,t,30.2,23.7,True,2605_19_v,2605_19_t,vt_True,v_True,41_True,41_vt,41_vt_True,41_v,41_v_True,41_t,41_t_True
2605_1_rr,img/2605_1_rr.jpeg,2605,2605_1,La Pompadour,velin,30.2 x 23.7 cm,0.36,715,1951,41,prints/41_1951_2605-20121052.jpg,rr,r,r,30.2,23.7,True,2605_1_r,2605_1_r,rr_True,r_True,41_True,41_rr,41_rr_True,41_r,41_r_True,41_r,41_r_True
2605_1_rt,img/2605_1_rt.jpeg,2605,2605_1,La Pompadour,velin,30.2 x 23.7 cm,0.36,715,1951,41,prints/41_1951_2605-20121052.jpg,rt,r,t,30.2,23.7,True,2605_1_r,2605_1_t,rt_True,r_True,41_True,41_rt,41_rt_True,41_r,41_r_True,41_t,41_t_True
2605_1_vr,img/2605_1_vr.jpeg,2605,2605_1,La Pompadour,velin,30.2 x 23.7 cm,0.36,715,1951,41,prints/41_1951_2605-20121052.jpg,vr,v,r,30.2,23.7,True,2605_1_v,2605_1_r,vr_True,v_True,41_True,41_vr,41_vr_True,41_v,41_v_True,41_r,41_r_True
2605_1_vt,img/2605_1_vt.jpeg,2605,2605_1,La Pompadour,velin,30.2 x 23.7 cm,0.36,715,1951,41,prints/41_1951_2605-20121052.jpg,vt,v,t,30.2,23.7,True,2605_1_v,2605_1_t,vt_True,v_True,41_True,41_vt,41_vt_True,41_v,41_v_True,41_t,41_t_True
2605_essai_rr,img/2605_essai_rr.jpeg,2605,2605_essai,La Pompadour,velin,30.2 x 23.7 cm,0.356,715,1951,41,prints/41_1951_2605-20121052.jpg,rr,r,r,30.2,23.7,True,2605_essai_r,2605_essai_r,rr_True,r_True,41_True,41_rr,41_rr_True,41_r,41_r_True,41_r,41_r_True
2605_essai_rt,img/2605_essai_rt.jpeg,2605,2605_essai,La Pompadour,velin,30.2 x 23.7 cm,0.356,715,1951,41,prints/41_1951_2605-20121052.jpg,rt,r,t,30.2,23.7,True,2605_essai_r,2605_essai_t,rt_True,r_True,41_True,41_rt,41_rt_True,41_r,41_r_True,41_t,41_t_True
2605_essai_vr,img/2605_essai_vr.jpeg,2605,2605_essai,La Pompadour,velin,30.2 x 23.7 cm,0.356,715,1951,41,prints/41_1951_2605-20121052.jpg,vr,v,r,30.2,23.7,True,2605_essai_v,2605_essai_r,vr_True,v_True,41_True,41_vr,41_vr_True,41_v,41_v_True,41_r,41_r_True
2605_essai_vt,img/2605_essai_vt.jpeg,2605,2605_essai,La Pompadour,velin,30.2 x 23.7 cm,0.356,715,1951,41,prints/41_1951_2605-20121052.jpg,vt,v,t,30.2,23.7,True,2605_essai_v,2605_essai_t,vt_True,v_True,41_True,41_vt,41_vt_True,41_v,41_v_True,41_t,41_t_True
2606_16_rr,img/2606_16_rr.jpeg,2606,2606_16,La Pompadour,velin,31.6 x 23.5 cm,0.353,742,1951,42,prints/42_1951_2606-20121054.jpg,rr,r,r,31.6,23.5,True,2606_16_r,2606_16_r,rr_True,r_True,42_True,42_rr,42_rr_True,42_r,42_r_True,42_r,42_r_True
2606_16_rt,img/2606_16_rt.jpeg,2606,2606_16,La Pompadour,velin,31.6 x 23.5 cm,0.353,742,1951,42,prints/42_1951_2606-20121054.jpg,rt,r,t,31.6,23.5,True,2606_16_r,2606_16_t,rt_True,r_True,42_True,42_rt,42_rt_True,42_r,42_r_True,42_t,42_t_True
2606_16_vr,img/2606_16_vr.jpeg,2606,2606_16,La Pompadour,velin,31.6 x 23.5 cm,0.353,742,1951,42,prints/42_1951_2606-20121054.jpg,vr,v,r,31.6,23.5,True,2606_16_v,2606_16_r,vr_True,v_True,42_True,42_vr,42_vr_True,42_v,42_v_True,42_r,42_r_True
2606_16_vt,img/2606_16_vt.jpeg,2606,2606_16,La Pompadour,velin,31.6 x 23.5 cm,0.353,742,1951,42,prints/42_1951_2606-20121054.jpg,vt,v,t,31.6,23.5,True,2606_16_v,2606_16_t,vt_True,v_True,42_True,42_vt,42_vt_True,42_v,42_v_True,42_t,42_t_True
2606_7_rr,img/2606_7_rr.jpeg,2606,2606_7,La Pompadour,velin,31.6 x 23.5 cm,0.347,742,1951,42,prints/42_1951_2606-20121054.jpg,rr,r,r,31.6,23.5,True,2606_7_r,2606_7_r,rr_True,r_True,42_True,42_rr,42_rr_True,42_r,42_r_True,42_r,42_r_True
2606_7_rt,img/2606_7_rt.jpeg,2606,2606_7,La Pompadour,velin,31.6 x 23.5 cm,0.347,742,1951,42,prints/42_1951_2606-20121054.jpg,rt,r,t,31.6,23.5,True,2606_7_r,2606_7_t,rt_True,r_True,42_True,42_rt,42_rt_True,42_r,42_r_True,42_t,42_t_True
2606_7_vr,img/2606_7_vr.jpeg,2606,2606_7,La Pompadour,velin,31.6 x 23.5 cm,0.347,742,1951,42,prints/42_1951_2606-20121054.jpg,vr,v,r,31.6,23.5,True,2606_7_v,2606_7_r,vr_True,v_True,42_True,42_vr,42_vr_True,42_v,42_v_True,42_r,42_r_True
2606_7_vt,img/2606_7_vt.jpeg,2606,2606_7,La Pompadour,velin,31.6 x 23.5 cm,0.347,742,1951,42,prints/42_1951_2606-20121054.jpg,vt,v,t,31.6,23.5,True,2606_7_v,2606_7_t,vt_True,v_True,42_True,42_vt,42_vt_True,42_v,42_v_True,42_t,42_t_True
2606_epreuve_6_rr,img/2606_epreuve_6_rr.jpeg,2606,2606_epreuve_6,La Pompadour,velin,31.6 x 23.5 cm,0.337,742,1951,42,prints/42_1951_2606-20121054.jpg,rr,r,r,31.6,23.5,True,2606_epreuve_6_r,2606_epreuve_6_r,rr_True,r_True,42_True,42_rr,42_rr_True,42_r,42_r_True,42_r,42_r_True
2606_epreuve_6_rt,img/2606_epreuve_6_rt.jpeg,2606,2606_epreuve_6,La Pompadour,velin,31.6 x 23.5 cm,0.337,742,1951,42,prints/42_1951_2606-20121054.jpg,rt,r,t,31.6,23.5,True,2606_epreuve_6_r,2606_epreuve_6_t,rt_True,r_True,42_True,42_rt,42_rt_True,42_r,42_r_True,42_t,42_t_True
2606_epreuve_6_vr,img/2606_epreuve_6_vr.jpeg,2606,2606_epreuve_6,La Pompadour,velin,31.6 x 23.5 cm,0.337,742,1951,42,prints/42_1951_2606-20121054.jpg,vr,v,r,31.6,23.5,True,2606_epreuve_6_v,2606_epreuve_6_r,vr_True,v_True,42_True,42_vr,42_vr_True,42_v,42_v_True,42_r,42_r_True
